id,album_title,eng_album_title,album_rd,album_seq,track_title,raw_track_title,eng_track_title,lyrics,hidden_track,remix,featured,performed_by,repackaged,lang,has_full_ver,is_alt_lang_ver,spotify_album_id,spotify_track_duration_ms,spotify_track_id,spotify_track_danceability,spotify_track_energy,spotify_track_key,spotify_track_loudness,spotify_track_mode,spotify_track_speechiness,spotify_track_acousticness,spotify_track_instrumentalness,spotify_track_liveness,spotify_track_valence,spotify_track_tempo,spotify_track_time_signature,eng_lyrics_source_url,eng_lyrics_credits
JUNGKOOK-21,Seven (feat. Latto) (Alesso Remix),Seven (feat. Latto) (Alesso Remix),2023-08-25,2,Seven (feat. Latto) (Explicit Ver.),,Seven (feat. Latto) (Explicit Ver.),"Weight of the world on your shoulders
I'll kiss your waist and ease your mind
I must be favored to know ya
I'll take my hands and trace your lines
It's the way that you can ride
It's the way that you can ride (oh-oh, oh-oh)
Think I met you in another life
So break me off another time (oh-oh, oh-oh)
You wrap around me and you give me life
And that's why night after night
I'll be fuckin' you right
Monday, Tuesday, Wednesday, Thursday, Friday
Saturday, Sunday (a week)
Monday, Tuesday, Wednesday, Thursday, Friday
Seven days a week
Every hour, every minute, every second
You know night after night
I'll be fuckin' you right, seven days a week
You love when I jump right in
All of me, I'm offering
Show you what devotion is
Deeper than the ocean is
Wind it back, I'll take it slow
Leave you with that afterglow
Show you what devotion is
Deeper than the ocean is
It's the way that you can ride
It's the way that you can ride (oh-oh, oh-oh)
Think I met you in another life
So break me off another time (oh-oh, oh-oh)
You wrap around me and you give me life
And that's why night after night
I'll be fuckin' you right, oh-oh-oh-oh
Monday, Tuesday, Wednesday, Thursday, Friday
Saturday, Sunday (a week)
Monday, Tuesday, Wednesday, Thursday, Friday
Seven days a week
Every hour, every minute, every second
You know night after night
I'll be fuckin' you right, seven days a week (yeah)
Monday, Tuesday, Wednesday, Thursday, Friday
Saturday, Sunday (a week)
Monday, Tuesday, Wednesday, Thursday, Friday (oh, oh)
Seven days a week
Every hour, every minute, every second
You know night after night
I'll be fuckin' you right, seven days a week (Big Latto)
Tightly take control, tightly take his soul
Take your phone and put it in the camera roll
Leave them clothes at the door
Watchu waitin' for? Better come and hit yo' goals
Uh, he jump in it, both feet
Goin' 'til the sun up, we ain't gettin' no sleep
Seven days a week, seven different sheets
Seven different angles, I could be your fantasy
Open up, say, ""Ah""
Come here, baby, let me swallow yo' pride
What you on? I can match your vibe
Hit me up and I'ma Cha Cha Slide
You make Mondays feel like weekends
I make him never think 'bout cheatin' (uh)
Got you skippin' work and meetings
Fuck it, let's sleep in, yeah (seven days a week, ooh)
Monday, Tuesday, Wednesday, Thursday, Friday
Saturday, Sunday (a week)
Monday, Tuesday, Wednesday, Thursday, Friday
Seven days a week
Every hour, every minute, every second (oh, oh, oh)
You know night after night
I'll be fuckin' you right, seven days a week (yeah)
Monday, Tuesday, Wednesday, Thursday, Friday
Saturday, Sunday (a week)
Monday, Tuesday, Wednesday, Thursday, Friday (ooh, ooh, ooh, ooh, ooh)
Seven days a week
Every hour, every minute, every second
You know night after night
I'll be fuckin' you right, seven days a week",FALSE,FALSE,Latto,JUNGKOOK,TRUE,ENG,FALSE,FALSE,3nDzRDgvd0SxAxRHEefwDb,184400,0NCs64tpWpSNNFXbu6bCAE,0.788,0.841,11,-3.955,1,0.0432,0.301,0,0.0772,0.904,124.986,4,,
JUNGKOOK-22,Seven (feat. Latto) (Alesso Remix),Seven (feat. Latto) (Alesso Remix),2023-08-25,3,Seven (feat. Latto) (Instrumental),,Seven (feat. Latto) (Instrumental),,FALSE,FALSE,,,TRUE,NA,FALSE,FALSE,3nDzRDgvd0SxAxRHEefwDb,184240,65sNQTD5PdpzhnBrvDUS9B,0.846,0.9,8,-6.179,0,0.0857,0.0479,0.839,0.0651,0.565,125.041,4,,
JUNGKOOK-23,Seven (feat. Latto) (Alesso Remix),Seven (feat. Latto) (Alesso Remix),2023-08-25,4,Seven (feat. Latto) (Alesso Remix),,Seven (feat. Latto) (Alesso Remix),"Uh
Yeah

Weight of the world on your shoulders
I kiss your waist and ease your mind
I must be favored to know ya
I take my hands and trace your lines

It's the way that you can ride
It's the way that you can ride (Oh-oh-oh-oh)
Think I met you in another life
So break me off another time (Oh-oh-oh-oh)
You wrap around me and you give me life
And that's why night after night
I'll be fuckin' you right

Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday (A week)
Monday, Tuesday, Wednesday, Thursday, Friday
Seven days a week
Every hour, every minute, every second
You know night after night
I'll be fuckin' you right
Seven days a week
Week, week, week, week (Oh-oh-oh-oh)
Week, week, week, week (Oh-oh-oh-oh)
Week, week, week, week
Week, week, week, week (Oh-oh-oh-oh)
Week, week, week, week
Week, week, week, week (Oh-oh-oh-oh)

Week, week, week, week (Uh, yeah)
Week, week, week, week (Oh-oh-oh-oh)
Week, week, week, week (Uh, yeah)
Week, week, week, week

Tight, tight, tight, tight
Tightly take control, tightly take his soul
Take your phone and put it in the camera roll (Uh)
Leave them clothes at the door
What you waitin' for? Better come and hit ya goals
Uh, he jump in it both feet
Goin' to the sun-up, we ain't gettin' no sleep
Seven days a week, seven different sheets
Seven different angles, I can be your fantasy
Open up, say, ""Ah""
Come here, baby, let me swallow your pride
What you on? I can match your vibe (Vibe)
Hit me up and I'ma Cha-cha Slide (Skrt)
You make Mondays feel like weekends
I make him never think about cheatin'
Got you skippin' work and meetings
Fuck it, let's sleep in, yes
(Seven days a week, ooh)

Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday (A week)
Monday, Tuesday, Wednesday, Thursday, Friday
Seven days a week
Every hour, every minute, every second (Oh-oh-oh)
You know night after night
I'll be fuckin' you right
Seven days a week (Oh)
Week, week, week, week
Week, week, week, week (Oh-oh-oh-oh)
Week, week, week, week
Week, week, week, week
Night after night
I'll be fuckin' you right
Seven days a week

Week, week, week, week (Uh, yeah)
Week, week, week, week (Oh-oh-oh-oh)
Week, week, week, week (Uh, yeah)
Week, week, week, week
You know night after night
I'll be fuckin' you right
Seven days a week",FALSE,TRUE,Latto,JUNGKOOK,FALSE,ENG,FALSE,FALSE,3nDzRDgvd0SxAxRHEefwDb,162480,748MqeDRJ401KBqwCn5zHB,0.685,0.893,8,-4.244,0,0.0468,0.0333,0,0.334,0.777,124.97,4,,
JUNGKOOK-24,3D (feat. Jack Harlow),3D (feat. Jack Harlow),2023-09-29,1,3D (feat. Jack Harlow),,3D (feat. Jack Harlow),"One, two, 3D
I can't touch you through the phone
Or kiss you through the universe
In another time zone
It's the only time I can't reverse
But when there's two dimensions
There's only one I'm missin'
And if you feel alone
You don't have to feel that no more
I just wanna see you like that
See you like that, uh-uh
So if you're ready (so if you're ready)
And if you'll let me (and if you'll let me)
I wanna see it in motion, in 3D (uh-uh)
You won't regret me (you won't regret me)
Champagne confetti (champagnе confetti)
I wanna see it in motion, in 3D
'Cause you know how I like it, girl (girl)
3D (woo)
You know how I likе it, girl (girl)
3D (woo)
Body to body to body to body to body
You and me, baby, you know that we got it
So don't go gettin' me started
'Cause you know I get hot-hearted
Baby, oh, baby, oh, baby, you makin' me crazy
Rain, rain, rain, you can't fake it
You give me brand-new emotion
You got me drinkin' that potion
I just wanna see you like that
See you like that, uh-uh
So if you're ready (so if you're ready)
And if you'll let me (and if you'll let me)
I wanna see it in motion, in 3D (hey, show me, girl, now, uh-uh)
You won't regret me (you won't regret me)
Champagne confetti (champagne confetti, hey)
I wanna see it in motion, in 3D (come on, come on, come on)
'Cause you know how I like it, girl (you know how I like it)
3D (hey)
You know how I like it, girl (you know how I like it)
3D (woo)
'Cause you know how I like it, girl (ooh, you know how I like it)
3D (woo)
You know how I like it, girl (girl)
3D (woo)
I'm on my Jung Kook, take a chick off one look
And when they get took, they don't ever get untook (woo)
When I seen that body, you would think it was a d-
The way I told my boys, ""Come look""
I used to take girls up to Stony Brook
And steal they hearts like some crook, true story
Now when I hold somebody's hand, it's a new story
All my ABGs get cute for me
I had one girl (one girl), too boring
Two girls (two girls), that was cool for me
Three girls, damn, dude's horny
Four girls, okay, now you
(Hey, hey, hey, hey) I'm loose
I done put these- to good use
I done put my city on my back
And the world know my name, I'm the truth
So if you're ready
And if you'll let me
I wanna see it in motion, in 3D (ooh)
You won't regret me (won't regret me)
Champagne confetti (champagne confetti)
I wanna see it in motion, in 3D (show it to me, girl, now, why?)
'Cause you know how I like it, girl (How do you like it? Right)
3D (woo)
You know how I like it, girl (alright, alright)
3D (woo, woo)
'Cause you know how I like it, girl (ooh, you know how I like it, Spy Kids)
3D (alright)
You know how I like it, girl (girl)
3D (woo)
I got you playin' with yourself on camera
You my bae, just like Tampa
Speakin' of bucks, I got those
And as for-, well, not those
And as for thots, well, do you really wanna know? I thought so
I'll fly you from Korea to Kentucky
And you ain't gotta guarantee me nothin', I just wanna see if I get lucky
I just wanna meet you in the physical and see if you would touch me",FALSE,FALSE,Jack Harlow,JUNGKOOK,FALSE,ENG,FALSE,FALSE,4DKnznk5VbGVvAOYBbQrZJ,201812,6ehWdR7cGDXnT7aKEASJxE,0.853,0.824,1,-3.287,1,0.103,0.0322,0,0.0859,0.888,108.044,4,,
JUNGKOOK-25,3D (feat. Jack Harlow),3D (feat. Jack Harlow),2023-09-29,2,3D (feat. Jack Harlow) (Instrumental),,3D (feat. Jack Harlow) (Instrumental),,FALSE,FALSE,,,FALSE,NA,FALSE,FALSE,4DKnznk5VbGVvAOYBbQrZJ,199550,02U9EixxU2Znl6ilsr9mrv,0.827,0.761,10,-5.425,0,0.154,0.000416,0.882,0.0764,0.378,108.01,4,,
JUNGKOOK-26,3D (feat. Jack Harlow),3D (feat. Jack Harlow),2023-09-29,3,3D (Alternate Ver.),,3D (Alternate Ver.),"One, two, 3D

I can't touch you through the phone
Or kiss you through the universe
In another time zone
It's the only time I can't reverse
But when there's two dimensions
There's only one I'm missing
And if you feel alone
You don't have to feel that no more

I just wanna see you like that
See you like that, uh-uh

So if you're ready (So if you're ready)
And if you'll let me (And if you'll let me)
I wanna see it in motion, in 3D (Uh-uh)
You won't regret me (You won't regret me)
Champagne confetti (Champagne confetti)
I wanna see it in motion, in 3D

'Cause you know how I like it, girl (Oh-oh)
3D (Woo)
You know how I like it, girl (Oh-oh)
3D (Woo)

Body to body to body to body to body
You and me baby you know, that we got it
So don't go getting me started
'Cause you know I get hot-hearted
Baby, oh baby, oh baby, you making me crazy
Rain, rain, rain, you can't fake it
You give me brand-new emotion
You got me drinking that potion

I just wanna see you like that
See you like that, uh-uh

So if you're ready (So if you're ready)
And if you'll let me (And if you'll let me)
I wanna see it in motion, in 3D (Show me, girl, now)
You won't regret me (You won't regret me)
Champagne confetti (Champagne Confetti)
Hey!
I wanna see it in motion, in 3D (Come on, come on, come on)

'Cause you know how I like it, girl (You know how I like it)
3D (Hey)
You know how I like it, girl (You know how I like it)
3D (Woo)
'Cause you know how I like it, girl (You know how I like it)
3D (Woo)
You know how I like it, girl (Oh-oh)
3D (Woo)

I just wanna see you like that
See you like that, see you like that
I just wanna see you like that
See you like that, see you like that
I just wanna see you like that
See you like that, see you like that
I just wanna see you like that
See you like that (Uh-uh)

So if you're ready
And if you'll let me
I wanna see it in motion, in 3D (Ooh-ooh)
You won't regret me (Won't regret me)
Champagne confetti (Champagne confetti)
I wanna see it in motion, in 3D (So show it to me, girl, now)

'Cause you know how I like it, girl (Hey), uh
3D (3D)
You know how I like it, girl, uh (I like, Alright)
3D
'Cause you know how I like it, girl, uh (You know how I like it, alright)
3D (Uh, woo)
You know how I like it, girl (Oh-oh)
3D (Woo)",FALSE,TRUE,Jack Harlow,JUNGKOOK,FALSE,ENG,FALSE,FALSE,4DKnznk5VbGVvAOYBbQrZJ,162545,2pLZ6tUBapqlngc9lnYz4M,0.865,0.785,1,-3.313,1,0.0483,0.0221,0,0.286,0.836,108.031,4,,
JUNGKOOK-27,3D : The Remixes,3D : The Remixes,2023-10-02,1,3D (feat. Jack Harlow),,3D (feat. Jack Harlow),"One, two, 3D
I can't touch you through the phone
Or kiss you through the universe
In another time zone
It's the only time I can't reverse
But when there's two dimensions
There's only one I'm missin'
And if you feel alone
You don't have to feel that no more
I just wanna see you like that
See you like that, uh-uh
So if you're ready (so if you're ready)
And if you'll let me (and if you'll let me)
I wanna see it in motion, in 3D (uh-uh)
You won't regret me (you won't regret me)
Champagne confetti (champagnе confetti)
I wanna see it in motion, in 3D
'Cause you know how I like it, girl (girl)
3D (woo)
You know how I likе it, girl (girl)
3D (woo)
Body to body to body to body to body
You and me, baby, you know that we got it
So don't go gettin' me started
'Cause you know I get hot-hearted
Baby, oh, baby, oh, baby, you makin' me crazy
Rain, rain, rain, you can't fake it
You give me brand-new emotion
You got me drinkin' that potion
I just wanna see you like that
See you like that, uh-uh
So if you're ready (so if you're ready)
And if you'll let me (and if you'll let me)
I wanna see it in motion, in 3D (hey, show me, girl, now, uh-uh)
You won't regret me (you won't regret me)
Champagne confetti (champagne confetti, hey)
I wanna see it in motion, in 3D (come on, come on, come on)
'Cause you know how I like it, girl (you know how I like it)
3D (hey)
You know how I like it, girl (you know how I like it)
3D (woo)
'Cause you know how I like it, girl (ooh, you know how I like it)
3D (woo)
You know how I like it, girl (girl)
3D (woo)
I'm on my Jung Kook, take a chick off one look
And when they get took, they don't ever get untook (woo)
When I seen that body, you would think it was a d-
The way I told my boys, ""Come look""
I used to take girls up to Stony Brook
And steal they hearts like some crook, true story
Now when I hold somebody's hand, it's a new story
All my ABGs get cute for me
I had one girl (one girl), too boring
Two girls (two girls), that was cool for me
Three girls, damn, dude's horny
Four girls, okay, now you
(Hey, hey, hey, hey) I'm loose
I done put these- to good use
I done put my city on my back
And the world know my name, I'm the truth
So if you're ready
And if you'll let me
I wanna see it in motion, in 3D (ooh)
You won't regret me (won't regret me)
Champagne confetti (champagne confetti)
I wanna see it in motion, in 3D (show it to me, girl, now, why?)
'Cause you know how I like it, girl (How do you like it? Right)
3D (woo)
You know how I like it, girl (alright, alright)
3D (woo, woo)
'Cause you know how I like it, girl (ooh, you know how I like it, Spy Kids)
3D (alright)
You know how I like it, girl (girl)
3D (woo)
I got you playin' with yourself on camera
You my bae, just like Tampa
Speakin' of bucks, I got those
And as for-, well, not those
And as for thots, well, do you really wanna know? I thought so
I'll fly you from Korea to Kentucky
And you ain't gotta guarantee me nothin', I just wanna see if I get lucky
I just wanna meet you in the physical and see if you would touch me",FALSE,FALSE,Jack Harlow,JUNGKOOK,TRUE,ENG,FALSE,FALSE,0fJ0beklzFwoBv01U8792s,201812,01qFKNWq73UfEslI0GvumE,0.853,0.824,1,-3.287,1,0.103,0.0322,0,0.0859,0.888,108.044,4,,
JUNGKOOK-28,3D : The Remixes,3D : The Remixes,2023-10-02,2,3D (feat. Jack Harlow) (Instrumental),,3D (feat. Jack Harlow) (Instrumental),,FALSE,FALSE,,,TRUE,NA,FALSE,FALSE,0fJ0beklzFwoBv01U8792s,199550,6Xa9B3iE7bo3GkyUOVAhB9,0.827,0.761,10,-5.425,0,0.154,0.000416,0.882,0.0764,0.378,108.01,4,,
JUNGKOOK-29,3D : The Remixes,3D : The Remixes,2023-10-02,3,3D (Alternate Ver.),,3D (Alternate Ver.),"One, two, 3D

I can't touch you through the phone
Or kiss you through the universe
In another time zone
It's the only time I can't reverse
But when there's two dimensions
There's only one I'm missing
And if you feel alone
You don't have to feel that no more

I just wanna see you like that
See you like that, uh-uh

So if you're ready (So if you're ready)
And if you'll let me (And if you'll let me)
I wanna see it in motion, in 3D (Uh-uh)
You won't regret me (You won't regret me)
Champagne confetti (Champagne confetti)
I wanna see it in motion, in 3D

'Cause you know how I like it, girl (Oh-oh)
3D (Woo)
You know how I like it, girl (Oh-oh)
3D (Woo)

Body to body to body to body to body
You and me baby you know, that we got it
So don't go getting me started
'Cause you know I get hot-hearted
Baby, oh baby, oh baby, you making me crazy
Rain, rain, rain, you can't fake it
You give me brand-new emotion
You got me drinking that potion

I just wanna see you like that
See you like that, uh-uh

So if you're ready (So if you're ready)
And if you'll let me (And if you'll let me)
I wanna see it in motion, in 3D (Show me, girl, now)
You won't regret me (You won't regret me)
Champagne confetti (Champagne Confetti)
Hey!
I wanna see it in motion, in 3D (Come on, come on, come on)

'Cause you know how I like it, girl (You know how I like it)
3D (Hey)
You know how I like it, girl (You know how I like it)
3D (Woo)
'Cause you know how I like it, girl (You know how I like it)
3D (Woo)
You know how I like it, girl (Oh-oh)
3D (Woo)

I just wanna see you like that
See you like that, see you like that
I just wanna see you like that
See you like that, see you like that
I just wanna see you like that
See you like that, see you like that
I just wanna see you like that
See you like that (Uh-uh)

So if you're ready
And if you'll let me
I wanna see it in motion, in 3D (Ooh-ooh)
You won't regret me (Won't regret me)
Champagne confetti (Champagne confetti)
I wanna see it in motion, in 3D (So show it to me, girl, now)

'Cause you know how I like it, girl (Hey), uh
3D (3D)
You know how I like it, girl, uh (I like, Alright)
3D
'Cause you know how I like it, girl, uh (You know how I like it, alright)
3D (Uh, woo)
You know how I like it, girl (Oh-oh)
3D (Woo)",FALSE,TRUE,Jack Harlow,JUNGKOOK,TRUE,ENG,FALSE,FALSE,0fJ0beklzFwoBv01U8792s,162545,5BKiMkWucQVb7wrFi29VtX,0.865,0.785,1,-3.313,1,0.0483,0.0221,0,0.286,0.836,108.031,4,,
JUNGKOOK-30,3D : The Remixes,3D : The Remixes,2023-10-02,4,3D (feat. Jack Harlow) (A. G. Cook Remix),,3D (feat. Jack Harlow) (A. G. Cook Remix),"One, two, 3D

I can't touch you through the phone
Or kiss you through the universe
In another time zone
It's the only time I can't reverse
But when there's two dimensions
There's only one I'm missin'
And if you feel alone
You don't have to feel that no more

I just wanna see you like that
See you like that, uh-uh

So if you're ready
And if you'll let me
I wanna see it in motion, in 3D
You won't regret me
Champagne confetti
I wanna see it in motion, in 3D (In 3D)

In 3D
In 3D

Body to body to body to body to body
You and me, baby, you know that we got it
So don't go gettin' me started
'Cause you know I get hot-hearted
Baby, oh, baby, oh, baby, you makin' me crazy
Rain, rain, rain, you can't fake it
You give me brand-new emotion
You got me drinkin' that potion

I just wanna see you like that
See you like that, uh-uh

So if you're ready
And if you'll let me
I wanna see it in motion, in 3D
You won't regret me (You won't regret me)
Champagne confetti (Hey)
I wanna see it in motion, in 3D (In 3D)

In 3D-D
Show me girl, now, huh

I'm on my Jung Kook, take a chick off one look
And when they get took, they don't ever get untook
When I seen that body, you would think it was a dead body
The way I told my boys, ""Come look""
I used to take girls up to Stony Brook
And steal they hearts like some crook, true story
Now when I hold somebody's hand, it's a new story
All my ABGs get cute for me
I had one girl, too boring
Two girls, that was cool for me
Three girls, damn, dude's horny
Four girls, okay, now you whorin'
I'm loose
I done put these shrooms to good use
I done put my city on my back
And the world know my name, I'm the truth (Ah)

So if you're ready
And if you'll let me
I wanna see it in motion, in 3D
You won't regret me
Champagne confetti
I wanna see it in motion, in 3D

'Cause you know how I like it, girl
3D
You know how I like it, girl
3D
'Cause you know how I like it, girl
3D
You know how I like it, girl
3D

You my bae, just like Tampa
You my bae, just like Tampa
You my bae, just like Tampa
You my bae, just like Tampa
You my bae, just like Tampa
You my bae, just like Tampa
You my bae, just like Tampa
You my bae, just like Tampa
You my bae, just like Tampa
You my bae, just like Tampa
You my bae, just like Tampa
You my bae, just like Tampa",FALSE,TRUE,Jack Harlow,JUNGKOOK,FALSE,ENG,FALSE,FALSE,0fJ0beklzFwoBv01U8792s,188795,7fQKDpB4i0hiQacjVCXVU2,0.59,0.828,7,-6.049,0,0.0398,0.0264,0.00346,0.0833,0.497,121.117,4,,
JUNGKOOK-31,3D : The Remixes,3D : The Remixes,2023-10-02,5,3D (feat. Jack Harlow) (Clean Ver.),,3D (feat. Jack Harlow) (Clean Ver.),"One, two, 3D

I can't touch you through the phone
Or kiss you through the universe
In another time zone
It's the only time I can't reverse
But when there's two dimensions
There's only one I'm missin'
And if you feel alone
You don't have to feel that no more

I just wanna see you like that
See you like that, uh-uh

So if you're ready (So if you're ready)
And if you'll let me (And if you'll let me)
I wanna see it in motion, in 3D (Uh-uh)
You won't regret me (You won't regret me)
Champagne confetti (Champagnе confetti)
I wanna see it in motion, in 3D

'Cause you know how I like it, girl (Girl)
3D
You know how I likе it, girl (Girl)
3D

Body to body to body to body to body
You and me, baby, you know that we got it
So don't go gettin' me started
'Cause you know I get hot-hearted
Baby, oh, baby, oh, baby, you makin' me crazy
Rain, rain, rain, you can't fake it
You give me brand-new emotion
You got me drinkin' that potion

I just wanna see you like that
See you like that, uh-uh

So if you're ready (So if you're ready)
And if you'll let me (And if you'll let me)
I wanna see it in motion, in 3D (Hey, show me, girl, now)
You won't regret me (You won't regret me)
Champagne confetti (Champagne confetti, hey)
I wanna see it in motion, in 3D (Come on, come on, come on)

'Cause you know how I like it, girl (You know how I like it)
3D (Hey; woo)
You know how I like it, girl (You know how I like it)
3D (Woo)
'Cause you know how I like it, girl (Oh, you know how I like it)
3D (Woo)
You know how I like it, girl
3D (Woo)

I'm on my Jung Kook, take a chick off one look
And when they get took, they don't ever get untook
When I seen that body, you would think **** ****
The way I told my boys, ""Come look""
I used to take girls up to Stony Brook
And steal they hearts like some crook, true story
Now when I hold somebody's hand, it's a new story
All my ABGs get cute for me
I had one girl (One girl), too boring
Two girls (Two girls), that was cool for me
Three girls, damn dude's horny
Four girls, okay now you *******
(Hey, hey, hey) hey, I'm loose
I done put these ******** to good use
I done put my city on my back
And the world know my name, I'm the truth

So if you're ready
And if you'll let me
I wanna see it in motion, in 3D (Ooh)
You won't regret me (Won't regret me)
Champagne confetti (Champagne confetti)
I wanna see it in motion, in 3D (Show it to me, girl, now; Why?)

'Cause you know how I like it, girl (How do you like it? Right)
3D (Woo)
You know how I like it, girl (Alright, alright)
3D (Woo, woo)
'Cause you know how I like it, girl (You know how I like it; Spy Kids)
3D (Alright)
You know how I like it, girl
3D (Woo)

I got you ******* **** ******** on camera
You my bae, just like Tampa
Speaking of bucks, I got those
And as for ***** well not those
And as for thots well do you really wanna know? I thought so
I'll fly you from Korea to Kentucky
And you ain't gotta guarantee me nothing, I just wanna see if I get lucky
I just wanna meet you in the physical and see if you would touch me",FALSE,FALSE,Jack Harlow,JUNGKOOK,FALSE,ENG,FALSE,FALSE,0fJ0beklzFwoBv01U8792s,202045,0TaaG2kxjzSjVbmmiiSZEa,0.858,0.83,1,-3.261,1,0.0891,0.0258,0,0.11,0.891,108.048,4,,
JUNGKOOK-32,3D : The Remixes,3D : The Remixes,2023-10-02,6,3D (feat. Jack Harlow) (Sped Up),,3D (feat. Jack Harlow) (Sped Up),"One, two, 3D

I can't touch you through the phone
Or kiss you through the universe
In another time zone
It's the only time I can't reverse
But when there's two dimensions
There's only one I'm missin'
And if you feel alone
You don't have to feel that no more

I just wanna see you like that
See you like that, uh-uh

So if you're ready (So if you're ready)
And if you'll let me (And if you'll let me)
I wanna see it in motion, in 3D (Uh-uh)
You won't regret me (You won't regret me)
Champagne confetti (Champagne confetti)
I wanna see it in motion, in 3D

'Cause you know how I like it, girl (Girl)
3D
You know how I like it, girl (Girl)
3D

Body to body to body to body to body
You and me, baby, you know that we got it
So don't go gettin' me started
'Cause you know I get hot-hearted
Baby, oh, baby, oh, baby, you makin' me crazy
Rain, rain, rain, you can't fake it
You give me brand-new emotion
You got me drinkin' that potion

I just wanna see you like that
See you like that, uh-uh

So if you're ready (So if you're ready)
And if you'll let me (And if you'll let me)
I wanna see it in motion, in 3D (Hey, show me, girl, now)
You won't regret me (You won't regret me)
Champagne confetti (Champagne confetti, hey)
I wanna see it in motion, in 3D (Come on, come on, come on)

'Cause you know how I like it, girl (You know how I like it)
3D (Hey; woo)
You know how I like it, girl (You know how I like it)
3D (Woo)
'Cause you know how I like it, girl (Oh, you know how I like it)
3D (Woo)
You know how I like it, girl
3D (Woo)

I'm on my Jung Kook, take a chick off one look
And when they get took, they don't ever get untook
When I seen that body, you would think it was a dead body
The way I told my boys, ""Come look""
I used to take girls up to Stony Brook
And steal they hearts like some crook, true story
Now when I hold somebody's hand, it's a new story
All my ABGs get cute for me
I had one girl (One girl), too boring
Two girls (Two girls), that was cool for me
Three girls, damn, dude's horny
Four girls, okay, now you whorin'
(Hey, hey, hey) I'm loose
I done put these shrooms to good use
I done put my city on my back
And the world know my name, I'm the truth

So if you're ready
And if you'll let me
I wanna see it in motion, in 3D (Ooh)
You won't regret me (Won't regret me)
Champagne confetti (Champagne confetti)
I wanna see it in motion, in 3D (Show it to me, girl, now; Why?)


[Post-Chorus: Jung Kook & Jack Harlow]
'Cause you know how I like it, girl (How do you like it? Right)
3D (Woo)
You know how I like it, girl (Alright, alright)
3D (Woo, woo)
'Cause you know how I like it, girl (You know how I like it; Spy Kids)
3D (Alright)
You know how I like it, girl
3D (Woo)

I got you playin' with yourself on camera
You my bae, just like Tampa
Speakin' of bucks, I got those
And as for fucks, well, not those
And as for thots, well, do you really wanna know? I thought so
I'll fly you from Korea to Kentucky
And you ain't gotta guarantee me nothin', I just wanna see if I get lucky
I just wanna meet you in the physical and see if you would touch me",FALSE,TRUE,Jack Harlow,JUNGKOOK,FALSE,ENG,FALSE,FALSE,0fJ0beklzFwoBv01U8792s,168888,1ewYtP6BZlak8qokzZe4Bx,0.84,0.889,1,-4.254,0,0.257,0.0946,0,0.276,0.897,128.513,4,,
